TIME,CH3,CH3 Peak Detect
2.56440e-04,-3.33786e-08,-3.33786e-08
2.56448e-04,0.02,0.02
2.56456e-04,0.02,-3.33786e-08
2.56464e-04,0.02,0.04
2.56472e-04,0.02,-3.33786e-08
2.56480e-04,0.02,0.02
2.56488e-04,0.02,-3.33786e-08
2.56496e-04,0.02,0.04
2.56504e-04,0.02,-3.33786e-08
2.56512e-04,0.02,0.04
2.56520e-04,0.02,-3.33786e-08
2.56528e-04,0.02,0.02
2.56536e-04,0.02,-3.33786e-08
2.56544e-04,0.02,0.02
2.56552e-04,-3.33786e-08,-0.02
2.56560e-04,0.02,0.02
2.56568e-04,0.02,-0.02
2.56576e-04,0.02,0.04
2.56584e-04,0.02,-0.02
2.56592e-04,-3.33786e-08,0.04
2.56600e-04,-3.33786e-08,-0.02
2.56608e-04,0.02,0.04
2.56616e-04,0.02,-0.02
2.56624e-04,-3.33786e-08,0.02
2.56632e-04,-3.33786e-08,-3.33786e-08
2.56640e-04,0.02,0.02
2.56648e-04,0.02,-3.33786e-08
2.56656e-04,0.02,0.02
2.56664e-04,0.02,-3.33786e-08
2.56672e-04,0.02,0.02
2.56680e-04,0.02,-0.02
2.56688e-04,0.02,0.02
2.56696e-04,0.02,-0.02
2.56704e-04,0.02,0.02
2.56712e-04,0.02,-0.02
2.56720e-04,-3.33786e-08,0.04
2.56728e-04,0.02,-3.33786e-08
2.56736e-04,-3.33786e-08,0.02
2.56744e-04,0.02,-3.33786e-08
2.56752e-04,0.02,0.04
2.56760e-04,0.02,-0.02
2.56768e-04,0.02,0.02
2.56776e-04,-3.33786e-08,-3.33786e-08
2.56784e-04,-3.33786e-08,0.02
2.56792e-04,0.02,-0.02
2.56800e-04,0.02,0.04
2.56808e-04,-3.33786e-08,-3.33786e-08
2.56816e-04,-3.33786e-08,0.02
2.56824e-04,-3.33786e-08,-0.02
2.56832e-04,-3.33786e-08,0.02
2.56840e-04,0.02,-0.02
2.56848e-04,0.02,0.02
2.56856e-04,0.02,-3.33786e-08
2.56864e-04,-3.33786e-08,0.02
2.56872e-04,0.02,-3.33786e-08
2.56880e-04,0.02,0.02
2.56888e-04,0.02,-0.02
2.56896e-04,0.02,0.02
2.56904e-04,0.02,-0.02
2.56912e-04,-3.33786e-08,0.02
2.56920e-04,0.02,-0.02
2.56928e-04,0.02,0.02
2.56936e-04,0.02,-3.33786e-08
2.56944e-04,-3.33786e-08,0.02
2.56952e-04,-3.33786e-08,-0.02
2.56960e-04,0.02,0.02
2.56968e-04,0.02,-3.33786e-08
2.56976e-04,-3.33786e-08,0.02
2.56984e-04,0.02,-0.02
2.56992e-04,-3.33786e-08,0.02
2.57000e-04,0.02,-3.33786e-08
2.57008e-04,0.02,0.02
2.57016e-04,-3.33786e-08,-0.02
2.57024e-04,-0.02,0.02
2.57032e-04,-3.33786e-08,-0.02
2.57040e-04,-3.33786e-08,0.02
2.57048e-04,0.02,-0.02
2.57056e-04,0.04,0.02
2.57064e-04,-3.33786e-08,-0.02
2.57072e-04,0.02,0.04
2.57080e-04,0.02,-0.02
2.57088e-04,-3.33786e-08,0.02
2.57096e-04,-0.02,-0.02
2.57104e-04,-3.33786e-08,0.02
2.57112e-04,-0.02,-0.02
2.57120e-04,-3.33786e-08,0.02
2.57128e-04,0.02,-0.02
2.57136e-04,-0.02,0.02
2.57144e-04,-3.33786e-08,-0.02
2.57152e-04,0.02,0.04
2.57160e-04,0.02,-0.02
2.57168e-04,-3.33786e-08,0.02
2.57176e-04,-3.33786e-08,-3.33786e-08
2.57184e-04,-3.33786e-08,0.02
2.57192e-04,-3.33786e-08,-0.02
2.57200e-04,-3.33786e-08,0.02
2.57208e-04,-3.33786e-08,-0.02
2.57216e-04,-3.33786e-08,0.02
2.57224e-04,-3.33786e-08,-0.02
2.57232e-04,-3.33786e-08,-3.33786e-08
2.57240e-04,-3.33786e-08,-0.02
2.57248e-04,0.02,-3.33786e-08
2.57256e-04,-3.33786e-08,-0.02
2.57264e-04,-0.02,0.02
2.57272e-04,-3.33786e-08,-0.02
2.57280e-04,-3.33786e-08,-3.33786e-08
2.57288e-04,-3.33786e-08,-0.02
2.57296e-04,0.02,-3.33786e-08
2.57304e-04,0.02,-0.02
2.57312e-04,-3.33786e-08,0.02
2.57320e-04,0.02,-0.02
2.57328e-04,-3.33786e-08,0.02
2.57336e-04,-3.33786e-08,-0.02
2.57344e-04,-3.33786e-08,0.02
2.57352e-04,-0.02,-0.02
2.57360e-04,-3.33786e-08,0.02
2.57368e-04,-0.02,-0.02
2.57376e-04,-3.33786e-08,0.02
2.57384e-04,-3.33786e-08,-0.02
2.57392e-04,-0.02,0.02
2.57400e-04,-3.33786e-08,-0.02
2.57408e-04,-3.33786e-08,-3.33786e-08
2.57416e-04,0.02,-0.02
2.57424e-04,-3.33786e-08,0.02
2.57432e-04,0.02,-0.02
2.57440e-04,-0.02,0.02
2.57448e-04,-3.33786e-08,-0.02
2.57456e-04,0.02,0.02
2.57464e-04,-3.33786e-08,-0.02
2.57472e-04,-3.33786e-08,0.02
2.57480e-04,-3.33786e-08,-0.02
2.57488e-04,-3.33786e-08,-3.33786e-08
2.57496e-04,-0.02,-0.02
2.57504e-04,-3.33786e-08,0.02
2.57512e-04,0.02,-0.02
2.57520e-04,-0.02,0.02
2.57528e-04,-3.33786e-08,-0.04
2.57536e-04,0.02,0.02
2.57544e-04,0.02,-0.02
2.57552e-04,-3.33786e-08,0.02
2.57560e-04,-3.33786e-08,-0.04
2.57568e-04,-3.33786e-08,0.02
2.57576e-04,-3.33786e-08,-0.02
2.57584e-04,-3.33786e-08,-3.33786e-08
2.57592e-04,-0.02,-0.02
2.57600e-04,-3.33786e-08,0.02
2.57608e-04,-3.33786e-08,-0.02
2.57616e-04,-3.33786e-08,0.02
2.57624e-04,-3.33786e-08,-0.02
2.57632e-04,-3.33786e-08,-3.33786e-08
2.57640e-04,-3.33786e-08,-0.02
2.57648e-04,0.02,-3.33786e-08
2.57656e-04,-3.33786e-08,-0.02
2.57664e-04,-3.33786e-08,0.02
2.57672e-04,-0.02,-0.02
2.57680e-04,-3.33786e-08,-3.33786e-08
2.57688e-04,-3.33786e-08,-0.04
2.57696e-04,-0.02,-3.33786e-08
2.57704e-04,-0.02,-0.02
2.57712e-04,-3.33786e-08,0.02
2.57720e-04,-3.33786e-08,-0.02
2.57728e-04,-0.02,0.02
2.57736e-04,-3.33786e-08,-0.02
2.57744e-04,-3.33786e-08,-3.33786e-08
2.57752e-04,-3.33786e-08,-0.04
2.57760e-04,-3.33786e-08,0.02
2.57768e-04,-3.33786e-08,-0.02
2.57776e-04,-3.33786e-08,-3.33786e-08
2.57784e-04,0.02,-0.02
2.57792e-04,-0.02,-3.33786e-08
2.57800e-04,-3.33786e-08,-0.02
2.57808e-04,-3.33786e-08,0.02
2.57816e-04,-3.33786e-08,-0.02
2.57824e-04,-0.02,-3.33786e-08
2.57832e-04,-3.33786e-08,-0.02
2.57840e-04,-3.33786e-08,0.02
2.57848e-04,-0.02,-0.02
2.57856e-04,0.02,0.02
2.57864e-04,-3.33786e-08,-0.02
2.57872e-04,-3.33786e-08,0.02
2.57880e-04,-0.02,-0.02
2.57888e-04,-3.33786e-08,0.02
2.57896e-04,-3.33786e-08,-0.02
2.57904e-04,0.02,0.02
2.57912e-04,-0.02,-0.02
2.57920e-04,-3.33786e-08,0.02
2.57928e-04,-3.33786e-08,-0.02
2.57936e-04,-3.33786e-08,0.02
2.57944e-04,-3.33786e-08,-0.02
2.57952e-04,-0.02,-3.33786e-08
2.57960e-04,-3.33786e-08,-0.02
2.57968e-04,-0.02,-3.33786e-08
2.57976e-04,-0.02,-0.02
2.57984e-04,-3.33786e-08,0.02
2.57992e-04,-0.02,-0.02
2.58000e-04,-3.33786e-08,-3.33786e-08
2.58008e-04,-0.02,-0.02
2.58016e-04,-3.33786e-08,0.02
2.58024e-04,-0.02,-0.02
2.58032e-04,-3.33786e-08,-3.33786e-08
2.58040e-04,-0.02,-0.04
2.58048e-04,-3.33786e-08,-3.33786e-08
2.58056e-04,-3.33786e-08,-0.02
2.58064e-04,-3.33786e-08,-3.33786e-08
2.58072e-04,-3.33786e-08,-0.02
2.58080e-04,-3.33786e-08,0.02
2.58088e-04,-0.02,-0.02
2.58096e-04,0.02,0.02
2.58104e-04,-0.02,-0.02
2.58112e-04,-3.33786e-08,0.02
2.58120e-04,-3.33786e-08,-0.02
2.58128e-04,-3.33786e-08,0.02
2.58136e-04,-3.33786e-08,-0.02
2.58144e-04,-0.02,0.02
2.58152e-04,-0.02,-0.02
2.58160e-04,-0.02,-3.33786e-08
2.58168e-04,-3.33786e-08,-0.02
2.58176e-04,-3.33786e-08,-3.33786e-08
2.58184e-04,-0.02,-0.02
2.58192e-04,-3.33786e-08,-3.33786e-08
2.58200e-04,-0.02,-0.02
2.58208e-04,-3.33786e-08,0.02
2.58216e-04,-0.02,-0.02
2.58224e-04,-3.33786e-08,0.02
2.58232e-04,-3.33786e-08,-0.04
2.58240e-04,-0.02,-3.33786e-08
2.58248e-04,-3.33786e-08,-0.02
2.58256e-04,-0.02,-3.33786e-08
2.58264e-04,-3.33786e-08,-0.02
2.58272e-04,-3.33786e-08,-3.33786e-08
2.58280e-04,-3.33786e-08,-0.04
2.58288e-04,-3.33786e-08,-3.33786e-08
2.58296e-04,-3.33786e-08,-0.02
2.58304e-04,-3.33786e-08,-3.33786e-08
2.58312e-04,-0.02,-0.02
2.58320e-04,-3.33786e-08,-3.33786e-08
2.58328e-04,-3.33786e-08,-0.02
2.58336e-04,-3.33786e-08,-3.33786e-08
2.58344e-04,-3.33786e-08,-0.02
2.58352e-04,-3.33786e-08,0.02
2.58360e-04,-3.33786e-08,-0.02
2.58368e-04,-3.33786e-08,-3.33786e-08
2.58376e-04,-0.02,-0.02
2.58384e-04,-3.33786e-08,0.02
2.58392e-04,-0.02,-0.02
2.58400e-04,-3.33786e-08,0.02
2.58408e-04,0.02,-0.02
2.58416e-04,-3.33786e-08,-3.33786e-08
2.58424e-04,0.02,-0.02
2.58432e-04,-0.02,0.02
2.58440e-04,-3.33786e-08,-0.04
2.58448e-04,-3.33786e-08,0.02
2.58456e-04,-3.33786e-08,-0.04
2.58464e-04,0.02,-3.33786e-08
2.58472e-04,-3.33786e-08,-0.02
2.58480e-04,-3.33786e-08,0.02
2.58488e-04,-3.33786e-08,-0.02
2.58496e-04,-0.02,-3.33786e-08
2.58504e-04,-3.33786e-08,-0.04
2.58512e-04,-3.33786e-08,-3.33786e-08
2.58520e-04,-0.02,-0.02
2.58528e-04,0.02,-3.33786e-08
2.58536e-04,0.02,-0.02
2.58544e-04,-3.33786e-08,0.02
2.58552e-04,-0.02,-0.02
2.58560e-04,-3.33786e-08,0.02
2.58568e-04,-3.33786e-08,-0.02
2.58576e-04,-0.02,-3.33786e-08
2.58584e-04,-3.33786e-08,-0.02
2.58592e-04,-3.33786e-08,0.02
2.58600e-04,-3.33786e-08,-0.04
2.58608e-04,-3.33786e-08,-3.33786e-08
2.58616e-04,-3.33786e-08,-0.02
2.58624e-04,-3.33786e-08,-3.33786e-08
2.58632e-04,-3.33786e-08,-0.02
2.58640e-04,-3.33786e-08,-3.33786e-08
2.58648e-04,-3.33786e-08,-0.02
2.58656e-04,-3.33786e-08,-3.33786e-08
2.58664e-04,-3.33786e-08,-0.02
2.58672e-04,-3.33786e-08,-3.33786e-08
2.58680e-04,0.02,-0.02
2.58688e-04,-3.33786e-08,-3.33786e-08
2.58696e-04,-3.33786e-08,-0.02
2.58704e-04,-3.33786e-08,0.02
2.58712e-04,-3.33786e-08,-0.02
2.58720e-04,-3.33786e-08,0.02
2.58728e-04,-3.33786e-08,-0.02
2.58736e-04,-3.33786e-08,-3.33786e-08
2.58744e-04,-0.02,-0.02
2.58752e-04,-3.33786e-08,0.02
2.58760e-04,-3.33786e-08,-0.02
2.58768e-04,-3.33786e-08,-3.33786e-08
2.58776e-04,-3.33786e-08,-0.02
2.58784e-04,-3.33786e-08,-3.33786e-08
2.58792e-04,-3.33786e-08,-0.02
2.58800e-04,-3.33786e-08,0.02
2.58808e-04,-0.02,-0.02
2.58816e-04,0.02,0.02
2.58824e-04,-3.33786e-08,-0.02
2.58832e-04,-3.33786e-08,0.02
2.58840e-04,-3.33786e-08,-0.02
2.58848e-04,-3.33786e-08,0.02
2.58856e-04,-3.33786e-08,-0.02
2.58864e-04,-0.02,0.02
2.58872e-04,0.02,-0.02
2.58880e-04,0.02,0.02
2.58888e-04,-0.02,-0.04
2.58896e-04,-3.33786e-08,0.02
2.58904e-04,0.02,-0.02
2.58912e-04,-0.02,0.02
2.58920e-04,-0.02,-0.04
2.58928e-04,0.02,0.02
2.58936e-04,-0.02,-0.02
2.58944e-04,-3.33786e-08,0.02
2.58952e-04,-3.33786e-08,-0.02
2.58960e-04,0.02,0.02
2.58968e-04,-0.02,-0.02
2.58976e-04,-3.33786e-08,0.02
2.58984e-04,-3.33786e-08,-0.02
2.58992e-04,0.02,0.02
2.59000e-04,0.02,-0.02
2.59008e-04,-3.33786e-08,0.02
2.59016e-04,-3.33786e-08,-0.02
2.59024e-04,-3.33786e-08,0.02
2.59032e-04,-3.33786e-08,-0.02
2.59040e-04,-3.33786e-08,0.02
2.59048e-04,-3.33786e-08,-0.02
2.59056e-04,-3.33786e-08,0.02
2.59064e-04,-3.33786e-08,-0.02
2.59072e-04,-3.33786e-08,0.02
2.59080e-04,-3.33786e-08,-0.02
2.59088e-04,-3.33786e-08,0.02
2.59096e-04,-3.33786e-08,-3.33786e-08
2.59104e-04,-0.02,0.02
2.59112e-04,0.02,-0.02
2.59120e-04,-3.33786e-08,0.02
2.59128e-04,-3.33786e-08,-0.02
2.59136e-04,-3.33786e-08,0.02
2.59144e-04,-3.33786e-08,-3.33786e-08
2.59152e-04,0.02,0.02
2.59160e-04,-3.33786e-08,-0.02
2.59168e-04,-3.33786e-08,0.02
2.59176e-04,-3.33786e-08,-0.02
2.59184e-04,-3.33786e-08,0.02
2.59192e-04,-3.33786e-08,-0.02
2.59200e-04,0.02,0.02
2.59208e-04,0.02,-0.02
2.59216e-04,0.02,0.02
2.59224e-04,0.02,-0.02
2.59232e-04,-3.33786e-08,0.04
2.59240e-04,0.02,-0.04
2.59248e-04,0.02,0.02
2.59256e-04,0.02,-0.02
2.59264e-04,-3.33786e-08,0.02
2.59272e-04,0.02,-3.33786e-08
2.59280e-04,0.02,0.02
2.59288e-04,0.02,-3.33786e-08
2.59296e-04,0.02,0.02
2.59304e-04,-0.02,-3.33786e-08
2.59312e-04,0.02,0.02
2.59320e-04,-3.33786e-08,-0.02
2.59328e-04,0.02,0.02
2.59336e-04,-3.33786e-08,-0.02
2.59344e-04,0.02,0.02
2.59352e-04,-3.33786e-08,-0.02
2.59360e-04,-3.33786e-08,0.02
2.59368e-04,-0.02,-0.02
2.59376e-04,-3.33786e-08,-3.33786e-08
2.59384e-04,0.02,-0.02
2.59392e-04,-0.02,0.02
2.59400e-04,-3.33786e-08,-0.02
2.59408e-04,0.02,0.02
2.59416e-04,0.02,-0.02
2.59424e-04,-3.33786e-08,0.02
2.59432e-04,0.02,-0.02
2.59440e-04,0.02,0.02
2.59448e-04,0.02,-0.02
2.59456e-04,0.02,0.02
2.59464e-04,-3.33786e-08,-0.02
2.59472e-04,0.02,0.02
2.59480e-04,0.02,-0.02
2.59488e-04,-0.02,0.02
2.59496e-04,-3.33786e-08,-0.02
2.59504e-04,0.02,0.02
2.59512e-04,-3.33786e-08,-0.02
2.59520e-04,-3.33786e-08,0.02
2.59528e-04,-3.33786e-08,-0.02
2.59536e-04,-3.33786e-08,0.04
2.59544e-04,-3.33786e-08,-0.02
2.59552e-04,0.02,0.02
2.59560e-04,0.02,-3.33786e-08
2.59568e-04,-3.33786e-08,0.02
2.59576e-04,0.02,-0.02
2.59584e-04,0.02,0.04
2.59592e-04,-3.33786e-08,-0.02
2.59600e-04,0.02,0.02
2.59608e-04,0.02,-0.02
2.59616e-04,0.02,0.02
2.59624e-04,-3.33786e-08,-3.33786e-08
2.59632e-04,0.02,0.02
2.59640e-04,-3.33786e-08,-3.33786e-08
2.59648e-04,-3.33786e-08,0.02
2.59656e-04,-3.33786e-08,-0.02
2.59664e-04,0.02,0.02
2.59672e-04,0.02,-3.33786e-08
2.59680e-04,0.02,0.04
2.59688e-04,-3.33786e-08,-3.33786e-08
2.59696e-04,-3.33786e-08,0.02
2.59704e-04,0.02,-3.33786e-08
2.59712e-04,-3.33786e-08,0.02
2.59720e-04,-3.33786e-08,-0.02
2.59728e-04,0.02,0.02
2.59736e-04,0.02,-3.33786e-08
2.59744e-04,-3.33786e-08,0.02
2.59752e-04,-3.33786e-08,-0.02
2.59760e-04,-3.33786e-08,0.02
2.59768e-04,0.02,-0.02
2.59776e-04,0.02,0.02
2.59784e-04,0.02,-0.02
2.59792e-04,0.02,0.02
2.59800e-04,-3.33786e-08,-0.02
2.59808e-04,-3.33786e-08,0.02
2.59816e-04,0.02,-3.33786e-08
2.59824e-04,0.02,0.04
2.59832e-04,-3.33786e-08,-0.02
2.59840e-04,0.02,0.02
2.59848e-04,-3.33786e-08,-0.02
2.59856e-04,0.02,0.02
2.59864e-04,-3.33786e-08,-0.02
2.59872e-04,0.02,0.02
2.59880e-04,0.02,-0.02
2.59888e-04,0.02,0.02
2.59896e-04,0.02,-3.33786e-08
2.59904e-04,-3.33786e-08,0.02
2.59912e-04,-3.33786e-08,-3.33786e-08
2.59920e-04,-3.33786e-08,0.02
2.59928e-04,-3.33786e-08,-0.02
2.59936e-04,0.02,0.02
2.59944e-04,0.02,-0.02
2.59952e-04,-3.33786e-08,0.02
2.59960e-04,0.02,-0.02
2.59968e-04,-3.33786e-08,0.02
2.59976e-04,-3.33786e-08,-0.02
2.59984e-04,0.02,0.04
2.59992e-04,0.02,-0.02
2.60000e-04,0.02,0.02
2.60008e-04,-3.33786e-08,-0.02
2.60016e-04,0.02,0.02
2.60024e-04,-3.33786e-08,-0.02
2.60032e-04,0.02,0.02
2.60040e-04,-0.02,-3.33786e-08
2.60048e-04,-3.33786e-08,0.02
2.60056e-04,0.02,-0.02
2.60064e-04,-3.33786e-08,0.02
2.60072e-04,0.02,-0.02
2.60080e-04,0.02,0.02
2.60088e-04,0.02,-0.02
2.60096e-04,0.02,0.02
2.60104e-04,0.02,-0.02
2.60112e-04,-3.33786e-08,0.02
2.60120e-04,0.02,-0.02
2.60128e-04,0.02,0.02
2.60136e-04,0.02,-0.02
2.60144e-04,0.02,0.02
2.60152e-04,-3.33786e-08,-0.02
2.60160e-04,0.02,0.02
2.60168e-04,-0.02,-0.02
2.60176e-04,-3.33786e-08,0.02
2.60184e-04,-3.33786e-08,-0.02
2.60192e-04,0.02,0.02
2.60200e-04,0.02,-0.02
2.60208e-04,0.02,0.04
2.60216e-04,-3.33786e-08,-0.02
2.60224e-04,0.02,0.02
2.60232e-04,0.02,-0.02
2.60240e-04,0.02,0.02
2.60248e-04,-3.33786e-08,-0.02
2.60256e-04,-3.33786e-08,0.02
2.60264e-04,0.02,-0.02
2.60272e-04,0.02,0.02
2.60280e-04,0.02,-0.02
2.60288e-04,0.02,0.02
2.60296e-04,-3.33786e-08,-3.33786e-08
2.60304e-04,0.02,0.02
2.60312e-04,0.02,-0.02
2.60320e-04,-3.33786e-08,0.04
2.60328e-04,0.02,-0.02
2.60336e-04,-3.33786e-08,0.02
2.60344e-04,-3.33786e-08,-3.33786e-08
2.60352e-04,-3.33786e-08,0.02
2.60360e-04,0.02,-3.33786e-08
2.60368e-04,-0.02,0.02
2.60376e-04,0.02,-0.02
2.60384e-04,-3.33786e-08,0.02
2.60392e-04,0.02,-0.02
2.60400e-04,0.04,0.02
2.60408e-04,-3.33786e-08,-0.02
2.60416e-04,0.02,0.04
2.60424e-04,-0.02,-0.02
2.60432e-04,-3.33786e-08,0.02
2.60440e-04,-0.02,-0.02
2.60448e-04,0.02,0.04
2.60456e-04,-3.33786e-08,-0.02
2.60464e-04,-3.33786e-08,0.02
2.60472e-04,0.02,-0.02
2.60480e-04,-3.33786e-08,0.02
2.60488e-04,-3.33786e-08,-3.33786e-08
2.60496e-04,-3.33786e-08,0.02
2.60504e-04,-3.33786e-08,-0.02
2.60512e-04,-3.33786e-08,0.02
2.60520e-04,-3.33786e-08,-0.02
2.60528e-04,-3.33786e-08,0.02
2.60536e-04,0.02,-0.04
2.60544e-04,-3.33786e-08,-3.33786e-08
2.60552e-04,-3.33786e-08,-0.02
2.60560e-04,-3.33786e-08,0.02
2.60568e-04,-3.33786e-08,-0.02
2.60576e-04,-3.33786e-08,0.02
2.60584e-04,-3.33786e-08,-0.02
2.60592e-04,0.02,-3.33786e-08
2.60600e-04,-3.33786e-08,-0.02
2.60608e-04,-0.04,0.02
2.60616e-04,-0.06,-0.04
2.60624e-04,-3.33786e-08,0.04
2.60632e-04,-3.33786e-08,-0.06
2.60640e-04,-3.33786e-08,0.08
2.60648e-04,-0.04,-0.04
2.60656e-04,-3.33786e-08,0.02
2.60664e-04,-3.33786e-08,-0.04
2.60672e-04,-3.33786e-08,0.04
2.60680e-04,-3.33786e-08,-0.02
2.60688e-04,-0.02,0.02
2.60696e-04,-3.33786e-08,-0.02
2.60704e-04,0.02,0.02
2.60712e-04,-3.33786e-08,-0.02
2.60720e-04,-3.33786e-08,0.02
2.60728e-04,-3.33786e-08,-0.02
2.60736e-04,-3.33786e-08,0.02
2.60744e-04,0.02,-0.02
2.60752e-04,-3.33786e-08,0.02
2.60760e-04,-0.02,-0.04
2.60768e-04,-0.02,0.02
2.60776e-04,-0.02,-0.02
2.60784e-04,0.02,0.02
2.60792e-04,-3.33786e-08,-0.02
2.60800e-04,0.02,0.02
2.60808e-04,0.02,-0.02
2.60816e-04,-3.33786e-08,0.02
2.60824e-04,-3.33786e-08,-0.02
2.60832e-04,0.02,0.02
2.60840e-04,-3.33786e-08,-0.02
2.60848e-04,-0.02,0.02
2.60856e-04,-3.33786e-08,-0.02
2.60864e-04,-3.33786e-08,0.02
2.60872e-04,-0.02,-3.33786e-08
2.60880e-04,0.02,0.02
2.60888e-04,-3.33786e-08,-0.02
2.60896e-04,-3.33786e-08,0.02
2.60904e-04,-3.33786e-08,-0.02
2.60912e-04,-0.02,0.02
2.60920e-04,-3.33786e-08,-0.02
2.60928e-04,-3.33786e-08,0.02
2.60936e-04,-3.33786e-08,-0.02
2.60944e-04,-3.33786e-08,-3.33786e-08
2.60952e-04,-3.33786e-08,-0.02
2.60960e-04,0.02,0.02
2.60968e-04,-3.33786e-08,-0.02
2.60976e-04,-3.33786e-08,0.02
2.60984e-04,-3.33786e-08,-0.02
2.60992e-04,-3.33786e-08,0.02
2.61000e-04,-3.33786e-08,-0.02
2.61008e-04,0.02,0.02
2.61016e-04,-3.33786e-08,-0.02
2.61024e-04,0.02,0.02
2.61032e-04,0.02,-0.02
2.61040e-04,0.02,0.02
2.61048e-04,-3.33786e-08,-0.02
2.61056e-04,-3.33786e-08,0.02
2.61064e-04,-3.33786e-08,-0.02
2.61072e-04,-3.33786e-08,0.02
2.61080e-04,-3.33786e-08,-0.02
2.61088e-04,-3.33786e-08,-3.33786e-08
2.61096e-04,-3.33786e-08,-3.33786e-08
2.61104e-04,0.02,0.02
2.61112e-04,-3.33786e-08,-0.02
2.61120e-04,-3.33786e-08,0.02
2.61128e-04,-0.02,-0.02
2.61136e-04,-3.33786e-08,-3.33786e-08
2.61144e-04,-0.02,-0.02
2.61152e-04,0.02,0.02
2.61160e-04,-3.33786e-08,-0.02
2.61168e-04,-3.33786e-08,0.02
2.61176e-04,-3.33786e-08,-0.02
2.61184e-04,0.02,0.02
2.61192e-04,-3.33786e-08,-0.02
2.61200e-04,-3.33786e-08,0.02
2.61208e-04,0.02,-0.02
2.61216e-04,-3.33786e-08,0.04
2.61224e-04,-3.33786e-08,-0.02
2.61232e-04,-3.33786e-08,0.02
2.61240e-04,-3.33786e-08,-0.02
2.61248e-04,-3.33786e-08,0.02
2.61256e-04,-3.33786e-08,-0.02
2.61264e-04,-3.33786e-08,0.02
2.61272e-04,-3.33786e-08,-0.02
2.61280e-04,-0.02,-3.33786e-08
2.61288e-04,-0.02,-0.02
2.61296e-04,-3.33786e-08,0.02
2.61304e-04,0.02,-0.02
2.61312e-04,-3.33786e-08,0.02
2.61320e-04,-3.33786e-08,-0.02
2.61328e-04,0.02,0.02
2.61336e-04,-3.33786e-08,-0.02
2.61344e-04,-3.33786e-08,0.02
2.61352e-04,-3.33786e-08,-0.02
2.61360e-04,-3.33786e-08,0.02
2.61368e-04,-3.33786e-08,-0.02
2.61376e-04,-3.33786e-08,0.02
2.61384e-04,0.02,-0.02
2.61392e-04,-0.02,0.02
2.61400e-04,-3.33786e-08,-0.02
2.61408e-04,-0.02,0.02
2.61416e-04,0.02,-0.02
2.61424e-04,0.02,0.02
2.61432e-04,0.02,-3.33786e-08
2.61440e-04,-3.33786e-08,0.02
2.61448e-04,-0.02,-3.33786e-08
2.61456e-04,-3.33786e-08,0.02
2.61464e-04,-3.33786e-08,-0.02
2.61472e-04,-3.33786e-08,0.02
2.61480e-04,-3.33786e-08,-0.02
2.61488e-04,-3.33786e-08,0.02
2.61496e-04,-3.33786e-08,-0.02
2.61504e-04,-3.33786e-08,0.02
2.61512e-04,0.02,-0.02
2.61520e-04,-3.33786e-08,0.02
2.61528e-04,-3.33786e-08,-0.02
2.61536e-04,-3.33786e-08,0.02
2.61544e-04,-3.33786e-08,-0.02
2.61552e-04,-3.33786e-08,-3.33786e-08
2.61560e-04,-3.33786e-08,-0.02
2.61568e-04,-3.33786e-08,-3.33786e-08
2.61576e-04,-3.33786e-08,-0.04
2.61584e-04,-3.33786e-08,0.02
2.61592e-04,-3.33786e-08,-3.33786e-08
2.61600e-04,-0.02,0.02
2.61608e-04,0.02,-0.04
2.61616e-04,-3.33786e-08,0.02
2.61624e-04,-3.33786e-08,-0.02
2.61632e-04,-3.33786e-08,0.02
2.61640e-04,-3.33786e-08,-0.02
2.61648e-04,-3.33786e-08,0.02
2.61656e-04,0.02,-0.02
2.61664e-04,-3.33786e-08,0.02
2.61672e-04,-3.33786e-08,-0.02
2.61680e-04,-0.02,0.02
2.61688e-04,-0.02,-0.02
2.61696e-04,-0.02,0.02
2.61704e-04,0.02,-0.04
2.61712e-04,-3.33786e-08,0.02
2.61720e-04,-3.33786e-08,-0.02
2.61728e-04,-3.33786e-08,0.02
2.61736e-04,-3.33786e-08,-0.02
2.61744e-04,-3.33786e-08,0.02
2.61752e-04,-3.33786e-08,-0.02
2.61760e-04,-3.33786e-08,0.02
2.61768e-04,0.02,-0.02
2.61776e-04,-3.33786e-08,0.02
2.61784e-04,-3.33786e-08,-0.02
2.61792e-04,-3.33786e-08,0.02
2.61800e-04,-3.33786e-08,-0.02
2.61808e-04,0.02,0.02
2.61816e-04,0.02,-0.02
2.61824e-04,0.02,0.02
2.61832e-04,-3.33786e-08,-0.02
2.61840e-04,-0.02,0.02
2.61848e-04,0.02,-0.02
2.61856e-04,0.02,0.02
2.61864e-04,-3.33786e-08,-0.02
2.61872e-04,0.02,0.02
2.61880e-04,0.04,-0.02
2.61888e-04,0.02,0.02
2.61896e-04,-3.33786e-08,-3.33786e-08
2.61904e-04,0.02,0.04
2.61912e-04,-3.33786e-08,-3.33786e-08
2.61920e-04,-3.33786e-08,0.02
2.61928e-04,-3.33786e-08,-0.02
2.61936e-04,0.02,0.02
2.61944e-04,-3.33786e-08,-3.33786e-08
2.61952e-04,0.02,0.04
2.61960e-04,-3.33786e-08,-0.02
2.61968e-04,0.02,0.02
2.61976e-04,-3.33786e-08,-3.33786e-08
2.61984e-04,-3.33786e-08,0.02
2.61992e-04,0.02,-0.02
